state_spaces:  {'first_0': Box(0.0, 1.0, (128,), float32), 'second_0': Box(0.0, 1.0, (128,), float32)} ,  action_spaces:  {'first_0': Discrete(18), 'second_0': Discrete(18)}
['first_0', 'second_0']
exploiter avg. score: -1.7, avg. epi length: 1784
# of episode :980
exploiter avg. score: -1.2, avg. epi length: 1784
Final score: -1.2, episode length: 1784
load model:  1760 1760mappo_single_1
model/boxing_v1/selfplay/1760mappo_single_1
# of episode :0
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :20
exploiter avg. score: -0.4, avg. epi length: 1784
# of episode :40
exploiter avg. score: -0.25, avg. epi length: 1784
# of episode :60
exploiter avg. score: -1.15, avg. epi length: 1784
# of episode :80
exploiter avg. score: -0.6, avg. epi length: 1784
# of episode :100
exploiter avg. score: -0.95, avg. epi length: 1784
# of episode :120
exploiter avg. score: -0.65, avg. epi length: 1784
# of episode :140
exploiter avg. score: -1.45, avg. epi length: 1784
# of episode :160
exploiter avg. score: -0.3, avg. epi length: 1784
# of episode :180
exploiter avg. score: -0.85, avg. epi length: 1784
# of episode :200
exploiter avg. score: -0.4, avg. epi length: 1784
# of episode :220
exploiter avg. score: -0.95, avg. epi length: 1784
# of episode :240
exploiter avg. score: -0.9, avg. epi length: 1784
# of episode :260
exploiter avg. score: -0.6, avg. epi length: 1784
# of episode :280
exploiter avg. score: -1.25, avg. epi length: 1784
# of episode :300
exploiter avg. score: -0.85, avg. epi length: 1784
# of episode :320
exploiter avg. score: -1.25, avg. epi length: 1784
# of episode :340
exploiter avg. score: -2.8, avg. epi length: 1784
# of episode :360
exploiter avg. score: -1.7, avg. epi length: 1784
# of episode :380
exploiter avg. score: -3.4, avg. epi length: 1784
# of episode :400
exploiter avg. score: -1.95, avg. epi length: 1784
# of episode :420
exploiter avg. score: -0.8, avg. epi length: 1784
# of episode :440
exploiter avg. score: -0.55, avg. epi length: 1784
# of episode :460
exploiter avg. score: -0.65, avg. epi length: 1784
# of episode :480
exploiter avg. score: -1.2, avg. epi length: 1784
# of episode :500
exploiter avg. score: -3.15, avg. epi length: 1784
# of episode :520
exploiter avg. score: -2.45, avg. epi length: 1784
# of episode :540
exploiter avg. score: -2.85, avg. epi length: 1784
# of episode :560
exploiter avg. score: -1.65, avg. epi length: 1784
# of episode :580
exploiter avg. score: -2.0, avg. epi length: 1784
# of episode :600
exploiter avg. score: -1.35, avg. epi length: 1784
# of episode :620
exploiter avg. score: -0.65, avg. epi length: 1784
# of episode :640
exploiter avg. score: -0.75, avg. epi length: 1784
# of episode :660
exploiter avg. score: -0.85, avg. epi length: 1784
# of episode :680
exploiter avg. score: -0.55, avg. epi length: 1784
# of episode :700
exploiter avg. score: -2.4, avg. epi length: 1784
# of episode :720
exploiter avg. score: -1.5, avg. epi length: 1784
# of episode :740
exploiter avg. score: -0.7, avg. epi length: 1784
# of episode :760
exploiter avg. score: -2.6, avg. epi length: 1784
# of episode :780
exploiter avg. score: 0.2, avg. epi length: 1784
# of episode :800
exploiter avg. score: -1.95, avg. epi length: 1784
# of episode :820
exploiter avg. score: -1.75, avg. epi length: 1784
# of episode :840
exploiter avg. score: -2.6, avg. epi length: 1784
# of episode :860
exploiter avg. score: -0.75, avg. epi length: 1784
# of episode :880
exploiter avg. score: -1.6, avg. epi length: 1784
# of episode :900
exploiter avg. score: -1.45, avg. epi length: 1784
# of episode :920
exploiter avg. score: -0.5, avg. epi length: 1784
# of episode :940
exploiter avg. score: -0.9, avg. epi length: 1784
# of episode :960
exploiter avg. score: 0.45, avg. epi length: 1784
# of episode :980
exploiter avg. score: -1.35, avg. epi length: 1784
Final score: -1.35, episode length: 1784
load model:  1780 1780mappo_single_1
model/boxing_v1/selfplay/1780mappo_single_1
# of episode :0
exploiter avg. score: -2.3, avg. epi length: 1784
# of episode :20
exploiter avg. score: -18.55, avg. epi length: 1784
# of episode :40
exploiter avg. score: -18.7, avg. epi length: 1784
# of episode :60
exploiter avg. score: -16.7, avg. epi length: 1784
# of episode :80
exploiter avg. score: -25.4, avg. epi length: 1784
# of episode :100
exploiter avg. score: -19.4, avg. epi length: 1784
# of episode :120
exploiter avg. score: -18.55, avg. epi length: 1784
# of episode :140
exploiter avg. score: -21.7, avg. epi length: 1784
# of episode :160
exploiter avg. score: -14.35, avg. epi length: 1784
# of episode :180
exploiter avg. score: -20.45, avg. epi length: 1784
# of episode :200
exploiter avg. score: -19.25, avg. epi length: 1784
# of episode :220
exploiter avg. score: -24.65, avg. epi length: 1784
# of episode :240
exploiter avg. score: -20.75, avg. epi length: 1784
# of episode :260
exploiter avg. score: -17.05, avg. epi length: 1784
# of episode :280
exploiter avg. score: -18.95, avg. epi length: 1784
# of episode :300
exploiter avg. score: -22.8, avg. epi length: 1784
# of episode :320
exploiter avg. score: -19.45, avg. epi length: 1784
# of episode :340
exploiter avg. score: -21.15, avg. epi length: 1784
# of episode :360
exploiter avg. score: -14.8, avg. epi length: 1784
# of episode :380
exploiter avg. score: -16.9, avg. epi length: 1784
# of episode :400
exploiter avg. score: -14.9, avg. epi length: 1784
# of episode :420
exploiter avg. score: -18.1, avg. epi length: 1784
# of episode :440
exploiter avg. score: -17.55, avg. epi length: 1784
# of episode :460
exploiter avg. score: -21.25, avg. epi length: 1784
# of episode :480
exploiter avg. score: -21.65, avg. epi length: 1784
# of episode :500
exploiter avg. score: -21.75, avg. epi length: 1784
# of episode :520
exploiter avg. score: -17.7, avg. epi length: 1784
# of episode :540
exploiter avg. score: -20.5, avg. epi length: 1784
# of episode :560
exploiter avg. score: -15.2, avg. epi length: 1784
# of episode :580
exploiter avg. score: -21.55, avg. epi length: 1784
# of episode :600
exploiter avg. score: -21.25, avg. epi length: 1784
# of episode :620
exploiter avg. score: -24.4, avg. epi length: 1784
# of episode :640
exploiter avg. score: -19.65, avg. epi length: 1784
# of episode :660
exploiter avg. score: -12.75, avg. epi length: 1784
# of episode :680
exploiter avg. score: -16.05, avg. epi length: 1784
# of episode :700
exploiter avg. score: -16.35, avg. epi length: 1784
# of episode :720
exploiter avg. score: -10.8, avg. epi length: 1784
# of episode :740
exploiter avg. score: -15.3, avg. epi length: 1784
# of episode :760
exploiter avg. score: -14.3, avg. epi length: 1784
# of episode :780
exploiter avg. score: -19.65, avg. epi length: 1784
# of episode :800
exploiter avg. score: -17.15, avg. epi length: 1784
# of episode :820
exploiter avg. score: -15.85, avg. epi length: 1784
# of episode :840
exploiter avg. score: -17.3, avg. epi length: 1784
# of episode :860
exploiter avg. score: -21.7, avg. epi length: 1784
# of episode :880
exploiter avg. score: -18.15, avg. epi length: 1784
# of episode :900
exploiter avg. score: -21.3, avg. epi length: 1784
# of episode :920
exploiter avg. score: -21.25, avg. epi length: 1784
# of episode :940
exploiter avg. score: -19.15, avg. epi length: 1784
# of episode :960
exploiter avg. score: -24.5, avg. epi length: 1784
# of episode :980
exploiter avg. score: -19.1, avg. epi length: 1784
Final score: -19.1, episode length: 1784
load model:  1800 1800mappo_single_1
model/boxing_v1/selfplay/1800mappo_single_1
# of episode :0
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :20
exploiter avg. score: -19.2, avg. epi length: 1784
# of episode :40
exploiter avg. score: -11.55, avg. epi length: 1784
# of episode :60
exploiter avg. score: -13.05, avg. epi length: 1777
# of episode :80
exploiter avg. score: -11.9, avg. epi length: 1775
# of episode :100
exploiter avg. score: -1.25, avg. epi length: 1784
# of episode :120
exploiter avg. score: -9.4, avg. epi length: 1784
# of episode :140
exploiter avg. score: -9.75, avg. epi length: 1784
# of episode :160
exploiter avg. score: -7.55, avg. epi length: 1784
# of episode :180
exploiter avg. score: -19.6, avg. epi length: 1784
# of episode :200
exploiter avg. score: -19.05, avg. epi length: 1772
# of episode :220
exploiter avg. score: -7.1, avg. epi length: 1783
# of episode :240
exploiter avg. score: -18.3, avg. epi length: 1784
# of episode :260
exploiter avg. score: -14.1, avg. epi length: 1757
# of episode :280
exploiter avg. score: -8.9, avg. epi length: 1772
# of episode :300
exploiter avg. score: -23.85, avg. epi length: 1714
# of episode :320
exploiter avg. score: -20.15, avg. epi length: 1775
# of episode :340
exploiter avg. score: -13.35, avg. epi length: 1779
# of episode :360
exploiter avg. score: -7.15, avg. epi length: 1784
# of episode :380
exploiter avg. score: -13.5, avg. epi length: 1768
# of episode :400
exploiter avg. score: -12.85, avg. epi length: 1784
# of episode :420
exploiter avg. score: -17.1, avg. epi length: 1784
# of episode :440
exploiter avg. score: -16.4, avg. epi length: 1784
# of episode :460
exploiter avg. score: -12.7, avg. epi length: 1769
# of episode :480
exploiter avg. score: -15.5, avg. epi length: 1784
# of episode :500
exploiter avg. score: -13.25, avg. epi length: 1784
# of episode :520
exploiter avg. score: -18.75, avg. epi length: 1755
# of episode :540
exploiter avg. score: -13.9, avg. epi length: 1775
# of episode :560
exploiter avg. score: -26.1, avg. epi length: 1768
# of episode :580
exploiter avg. score: -22.65, avg. epi length: 1763
# of episode :600
exploiter avg. score: -17.35, avg. epi length: 1784
# of episode :620
exploiter avg. score: -19.8, avg. epi length: 1778
# of episode :640
exploiter avg. score: -16.6, avg. epi length: 1784
# of episode :660
exploiter avg. score: -17.4, avg. epi length: 1776
# of episode :680
exploiter avg. score: -19.1, avg. epi length: 1784
# of episode :700
exploiter avg. score: -21.95, avg. epi length: 1783
# of episode :720
exploiter avg. score: -13.65, avg. epi length: 1784
# of episode :740
exploiter avg. score: -12.05, avg. epi length: 1784
# of episode :760
exploiter avg. score: -15.95, avg. epi length: 1784
# of episode :780
exploiter avg. score: -15.15, avg. epi length: 1784
# of episode :800
exploiter avg. score: -14.7, avg. epi length: 1779
# of episode :820
exploiter avg. score: -12.8, avg. epi length: 1768
# of episode :840
exploiter avg. score: -20.7, avg. epi length: 1761
# of episode :860
exploiter avg. score: -10.15, avg. epi length: 1784
# of episode :880
exploiter avg. score: -9.6, avg. epi length: 1784
# of episode :900
exploiter avg. score: -6.45, avg. epi length: 1784
# of episode :920
exploiter avg. score: -13.1, avg. epi length: 1784
# of episode :940
exploiter avg. score: -2.9, avg. epi length: 1784
# of episode :960
exploiter avg. score: -10.5, avg. epi length: 1784
# of episode :980
exploiter avg. score: -14.95, avg. epi length: 1784
Final score: -14.95, episode length: 1784
load model:  1820 1820mappo_single_1
model/boxing_v1/selfplay/1820mappo_single_1
# of episode :0
exploiter avg. score: -0.7, avg. epi length: 1784
# of episode :20
exploiter avg. score: -1.15, avg. epi length: 1784
# of episode :40
exploiter avg. score: -9.6, avg. epi length: 1784
# of episode :60
exploiter avg. score: -13.15, avg. epi length: 1784
# of episode :80
exploiter avg. score: -6.45, avg. epi length: 1773
# of episode :100
exploiter avg. score: -5.85, avg. epi length: 1784
# of episode :120
exploiter avg. score: -7.6, avg. epi length: 1777
# of episode :140
exploiter avg. score: -6.9, avg. epi length: 1775
# of episode :160
exploiter avg. score: -8.25, avg. epi length: 1784
# of episode :180
exploiter avg. score: -5.0, avg. epi length: 1784
# of episode :200
exploiter avg. score: -12.35, avg. epi length: 1784
# of episode :220
exploiter avg. score: -19.5, avg. epi length: 1784
# of episode :240
exploiter avg. score: -15.15, avg. epi length: 1784
# of episode :260
exploiter avg. score: -3.2, avg. epi length: 1784
# of episode :280
exploiter avg. score: -8.0, avg. epi length: 1778
# of episode :300
exploiter avg. score: -9.55, avg. epi length: 1784
# of episode :320
exploiter avg. score: -1.45, avg. epi length: 1784
# of episode :340
exploiter avg. score: -8.55, avg. epi length: 1784
# of episode :360
exploiter avg. score: -8.5, avg. epi length: 1784
# of episode :380
exploiter avg. score: -9.25, avg. epi length: 1784
# of episode :400
exploiter avg. score: -9.8, avg. epi length: 1772
# of episode :420
exploiter avg. score: -7.15, avg. epi length: 1784
# of episode :440
exploiter avg. score: -7.45, avg. epi length: 1740
# of episode :460
exploiter avg. score: -6.75, avg. epi length: 1784
# of episode :480
exploiter avg. score: -12.05, avg. epi length: 1784
# of episode :500
exploiter avg. score: -13.9, avg. epi length: 1774
# of episode :520
exploiter avg. score: -22.2, avg. epi length: 1779
# of episode :540
exploiter avg. score: -13.6, avg. epi length: 1784
# of episode :560
exploiter avg. score: -8.35, avg. epi length: 1784
# of episode :580
exploiter avg. score: -3.2, avg. epi length: 1784
# of episode :600
exploiter avg. score: -13.6, avg. epi length: 1770
# of episode :620
exploiter avg. score: -7.85, avg. epi length: 1784
# of episode :640
exploiter avg. score: -10.85, avg. epi length: 1784
# of episode :660
exploiter avg. score: -5.85, avg. epi length: 1784
# of episode :680
exploiter avg. score: -14.0, avg. epi length: 1784
# of episode :700
exploiter avg. score: -18.9, avg. epi length: 1784
# of episode :720
exploiter avg. score: -3.55, avg. epi length: 1784
# of episode :740
exploiter avg. score: -3.95, avg. epi length: 1784
# of episode :760
exploiter avg. score: -8.45, avg. epi length: 1784
# of episode :780
exploiter avg. score: -11.2, avg. epi length: 1761
# of episode :800
exploiter avg. score: -9.9, avg. epi length: 1784
# of episode :820
exploiter avg. score: -13.65, avg. epi length: 1784
# of episode :840
exploiter avg. score: -12.45, avg. epi length: 1784
# of episode :860
exploiter avg. score: -15.1, avg. epi length: 1773
# of episode :880
exploiter avg. score: -8.5, avg. epi length: 1784
# of episode :900
exploiter avg. score: -8.25, avg. epi length: 1782
# of episode :920
exploiter avg. score: -11.6, avg. epi length: 1783
# of episode :940
exploiter avg. score: -3.8, avg. epi length: 1784
# of episode :960
exploiter avg. score: -11.8, avg. epi length: 1778
# of episode :980
exploiter avg. score: -27.15, avg. epi length: 1761
Final score: -27.15, episode length: 1761
load model:  1840 1840mappo_single_1
model/boxing_v1/selfplay/1840mappo_single_1
# of episode :0
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :20
exploiter avg. score: -27.75, avg. epi length: 1741
# of episode :40
exploiter avg. score: -34.75, avg. epi length: 1771
# of episode :60
exploiter avg. score: -18.6, avg. epi length: 1784
# of episode :80
exploiter avg. score: -11.25, avg. epi length: 1784
# of episode :100
exploiter avg. score: -15.25, avg. epi length: 1784
# of episode :120
exploiter avg. score: -25.25, avg. epi length: 1784
# of episode :140
exploiter avg. score: -17.05, avg. epi length: 1784
# of episode :160
exploiter avg. score: -19.6, avg. epi length: 1784
# of episode :180
exploiter avg. score: -2.45, avg. epi length: 1784
# of episode :200
exploiter avg. score: -5.6, avg. epi length: 1784
# of episode :220
exploiter avg. score: -1.4, avg. epi length: 1784
# of episode :240
exploiter avg. score: -9.0, avg. epi length: 1772
# of episode :260
exploiter avg. score: -1.85, avg. epi length: 1784
# of episode :280
exploiter avg. score: -12.5, avg. epi length: 1784
# of episode :300
exploiter avg. score: -8.7, avg. epi length: 1784
# of episode :320
exploiter avg. score: -10.35, avg. epi length: 1784
# of episode :340
exploiter avg. score: -3.15, avg. epi length: 1784
# of episode :360
exploiter avg. score: -4.5, avg. epi length: 1783
# of episode :380
exploiter avg. score: -5.5, avg. epi length: 1784
# of episode :400
exploiter avg. score: -14.05, avg. epi length: 1784
# of episode :420
exploiter avg. score: -9.25, avg. epi length: 1784
# of episode :440
exploiter avg. score: -17.05, avg. epi length: 1784
# of episode :460
exploiter avg. score: -22.95, avg. epi length: 1784
# of episode :480
exploiter avg. score: -15.0, avg. epi length: 1784
# of episode :500
exploiter avg. score: -5.45, avg. epi length: 1784
# of episode :520
exploiter avg. score: -0.75, avg. epi length: 1784
# of episode :540
exploiter avg. score: -9.2, avg. epi length: 1784
# of episode :560
exploiter avg. score: -8.8, avg. epi length: 1784
# of episode :580
exploiter avg. score: -18.6, avg. epi length: 1784
# of episode :600
exploiter avg. score: -21.7, avg. epi length: 1784
# of episode :620
exploiter avg. score: -12.95, avg. epi length: 1784
# of episode :640
exploiter avg. score: -13.55, avg. epi length: 1784
# of episode :660
exploiter avg. score: -20.4, avg. epi length: 1784
# of episode :680
exploiter avg. score: -7.95, avg. epi length: 1784
# of episode :700
exploiter avg. score: -15.3, avg. epi length: 1771
# of episode :720
exploiter avg. score: -6.7, avg. epi length: 1784
# of episode :740
exploiter avg. score: -12.75, avg. epi length: 1784
# of episode :760
exploiter avg. score: -20.6, avg. epi length: 1784
# of episode :780
exploiter avg. score: -16.6, avg. epi length: 1784
# of episode :800
exploiter avg. score: -19.95, avg. epi length: 1784
# of episode :820
exploiter avg. score: -12.5, avg. epi length: 1784
# of episode :840
exploiter avg. score: -17.1, avg. epi length: 1784
# of episode :860
exploiter avg. score: -20.35, avg. epi length: 1780
# of episode :880
exploiter avg. score: -18.25, avg. epi length: 1784
# of episode :900
exploiter avg. score: -12.5, avg. epi length: 1784
# of episode :920
exploiter avg. score: -27.65, avg. epi length: 1774
# of episode :940
exploiter avg. score: -23.35, avg. epi length: 1775
# of episode :960
exploiter avg. score: -23.7, avg. epi length: 1781
# of episode :980
exploiter avg. score: -12.8, avg. epi length: 1784
Final score: -12.8, episode length: 1784
load model:  1860 1860mappo_single_1
model/boxing_v1/selfplay/1860mappo_single_1
# of episode :0
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :20
exploiter avg. score: -4.05, avg. epi length: 1784
# of episode :40
exploiter avg. score: -1.8, avg. epi length: 1784
# of episode :60
exploiter avg. score: -0.35, avg. epi length: 1784
# of episode :80
exploiter avg. score: -4.75, avg. epi length: 1784
# of episode :100
exploiter avg. score: -4.6, avg. epi length: 1784
# of episode :120
exploiter avg. score: -3.15, avg. epi length: 1784
# of episode :140
exploiter avg. score: -5.3, avg. epi length: 1784
# of episode :160
exploiter avg. score: -2.6, avg. epi length: 1784
# of episode :180
exploiter avg. score: -4.8, avg. epi length: 1784
# of episode :200
exploiter avg. score: -0.75, avg. epi length: 1784
# of episode :220
exploiter avg. score: -1.4, avg. epi length: 1784
# of episode :240
exploiter avg. score: -0.85, avg. epi length: 1784
# of episode :260
exploiter avg. score: -2.25, avg. epi length: 1784
# of episode :280
exploiter avg. score: -0.5, avg. epi length: 1784
# of episode :300
exploiter avg. score: -2.7, avg. epi length: 1784
# of episode :320
exploiter avg. score: -3.05, avg. epi length: 1784
# of episode :340
exploiter avg. score: -0.15, avg. epi length: 1784
# of episode :360
exploiter avg. score: -1.65, avg. epi length: 1784
# of episode :380
exploiter avg. score: -1.9, avg. epi length: 1784
# of episode :400
exploiter avg. score: -4.75, avg. epi length: 1784
# of episode :420
exploiter avg. score: -3.9, avg. epi length: 1784
# of episode :440
exploiter avg. score: -4.9, avg. epi length: 1784
# of episode :460
exploiter avg. score: -2.05, avg. epi length: 1784
# of episode :480
exploiter avg. score: -0.1, avg. epi length: 1784
# of episode :500
exploiter avg. score: -2.45, avg. epi length: 1784
# of episode :520
exploiter avg. score: -6.1, avg. epi length: 1784
# of episode :540
exploiter avg. score: -3.05, avg. epi length: 1784
# of episode :560
exploiter avg. score: -3.0, avg. epi length: 1784
# of episode :580
exploiter avg. score: -3.15, avg. epi length: 1784
# of episode :600
exploiter avg. score: -1.05, avg. epi length: 1784
# of episode :620
exploiter avg. score: -0.9, avg. epi length: 1784
# of episode :640
exploiter avg. score: -3.75, avg. epi length: 1784
# of episode :660
exploiter avg. score: -1.0, avg. epi length: 1784
# of episode :680
exploiter avg. score: -0.65, avg. epi length: 1784
# of episode :700
exploiter avg. score: -3.65, avg. epi length: 1784
# of episode :720
exploiter avg. score: -1.7, avg. epi length: 1784
# of episode :740
exploiter avg. score: -2.05, avg. epi length: 1784
# of episode :760
exploiter avg. score: -1.9, avg. epi length: 1784
# of episode :780
exploiter avg. score: -5.85, avg. epi length: 1784
# of episode :800
exploiter avg. score: -0.05, avg. epi length: 1784
# of episode :820
exploiter avg. score: -1.15, avg. epi length: 1784
# of episode :840
exploiter avg. score: -7.45, avg. epi length: 1784
# of episode :860
exploiter avg. score: -2.55, avg. epi length: 1784
# of episode :880
exploiter avg. score: -1.55, avg. epi length: 1784
# of episode :900
exploiter avg. score: -2.65, avg. epi length: 1784
# of episode :920
exploiter avg. score: 1.15, avg. epi length: 1784
# of episode :940
exploiter avg. score: 0.45, avg. epi length: 1784
# of episode :960
exploiter avg. score: -0.05, avg. epi length: 1784
# of episode :980
exploiter avg. score: -3.05, avg. epi length: 1784
Final score: -3.05, episode length: 1784
load model:  1880 1880mappo_single_1
model/boxing_v1/selfplay/1880mappo_single_1
# of episode :0
exploiter avg. score: 0.0, avg. epi length: 1784
# of episode :20
exploiter avg. score: -10.9, avg. epi length: 1784
# of episode :40
exploiter avg. score: -7.1, avg. epi length: 1784
# of episode :60
exploiter avg. score: -13.4, avg. epi length: 1784
# of episode :80
exploiter avg. score: -15.15, avg. epi length: 1784
# of episode :100
exploiter avg. score: -10.45, avg. epi length: 1784
# of episode :120
exploiter avg. score: -13.05, avg. epi length: 1784
# of episode :140
exploiter avg. score: -9.65, avg. epi length: 1784
# of episode :160
exploiter avg. score: -6.7, avg. epi length: 1784
# of episode :180
exploiter avg. score: -16.45, avg. epi length: 1784
# of episode :200
exploiter avg. score: -8.55, avg. epi length: 1784
# of episode :220
exploiter avg. score: -16.35, avg. epi length: 1784
# of episode :240
exploiter avg. score: -7.3, avg. epi length: 1784
# of episode :260
exploiter avg. score: -18.95, avg. epi length: 1784
# of episode :280
exploiter avg. score: -23.05, avg. epi length: 1784
# of episode :300
exploiter avg. score: -13.55, avg. epi length: 1784
# of episode :320
exploiter avg. score: -14.05, avg. epi length: 1784
# of episode :340
exploiter avg. score: -11.1, avg. epi length: 1784
# of episode :360
exploiter avg. score: -7.7, avg. epi length: 1784
# of episode :380
exploiter avg. score: -11.75, avg. epi length: 1784
# of episode :400
exploiter avg. score: -11.6, avg. epi length: 1784
# of episode :420
exploiter avg. score: -8.65, avg. epi length: 1784
# of episode :440
exploiter avg. score: -9.5, avg. epi length: 1784
# of episode :460
exploiter avg. score: -13.45, avg. epi length: 1784
# of episode :480
exploiter avg. score: -4.8, avg. epi length: 1784
# of episode :500
exploiter avg. score: -4.9, avg. epi length: 1784
# of episode :520
exploiter avg. score: -6.8, avg. epi length: 1784
# of episode :540
exploiter avg. score: -7.05, avg. epi length: 1784
# of episode :560
exploiter avg. score: -2.5, avg. epi length: 1784
# of episode :580
exploiter avg. score: -16.15, avg. epi length: 1784
# of episode :600
exploiter avg. score: -3.15, avg. epi length: 1784
# of episode :620
exploiter avg. score: -7.35, avg. epi length: 1784
# of episode :640
exploiter avg. score: -8.9, avg. epi length: 1784
# of episode :660
exploiter avg. score: -6.1, avg. epi length: 1784
# of episode :680
exploiter avg. score: -9.1, avg. epi length: 1784
# of episode :700
exploiter avg. score: -13.35, avg. epi length: 1784
# of episode :720
exploiter avg. score: -19.45, avg. epi length: 1784
# of episode :740
exploiter avg. score: -13.4, avg. epi length: 1784
# of episode :760
exploiter avg. score: -13.35, avg. epi length: 1784
# of episode :780
exploiter avg. score: -10.9, avg. epi length: 1784
# of episode :800
exploiter avg. score: -10.7, avg. epi length: 1784
# of episode :820
exploiter avg. score: -4.0, avg. epi length: 1784
# of episode :840
exploiter avg. score: -13.05, avg. epi length: 1784
# of episode :860
exploiter avg. score: -2.05, avg. epi length: 1784
# of episode :880
exploiter avg. score: -8.05, avg. epi length: 1784
# of episode :900
exploiter avg. score: -7.35, avg. epi length: 1784
# of episode :920
exploiter avg. score: -3.2, avg. epi length: 1784
# of episode :940
exploiter avg. score: -4.4, avg. epi length: 1784
# of episode :960
exploiter avg. score: -10.55, avg. epi length: 1784
# of episode :980
exploiter avg. score: -6.15, avg. epi length: 1784
Final score: -6.15, episode length: 1784
load model:  1900 1900mappo_single_1
model/boxing_v1/selfplay/1900mappo_single_1
# of episode :0
exploiter avg. score: -0.15, avg. epi length: 1784
# of episode :20
exploiter avg. score: -0.75, avg. epi length: 1784
# of episode :40
exploiter avg. score: -2.7, avg. epi length: 1784
# of episode :60
exploiter avg. score: -1.75, avg. epi length: 1784
# of episode :80
exploiter avg. score: -2.45, avg. epi length: 1784
# of episode :100
exploiter avg. score: -3.45, avg. epi length: 1784
# of episode :120
exploiter avg. score: -4.9, avg. epi length: 1784
# of episode :140
exploiter avg. score: -5.45, avg. epi length: 1784
# of episode :160
exploiter avg. score: -1.35, avg. epi length: 1784
# of episode :180
exploiter avg. score: -0.6, avg. epi length: 1784
# of episode :200
exploiter avg. score: -0.05, avg. epi length: 1784
# of episode :220
exploiter avg. score: -1.6, avg. epi length: 1784
# of episode :240
exploiter avg. score: -0.2, avg. epi length: 1784
# of episode :260
exploiter avg. score: -1.8, avg. epi length: 1784
# of episode :280
